,timestamp,position_lat,position_long,distance,accumulated_power,enhanced_speed,enhanced_altitude,140,power,vertical_oscillation,vertical_ratio,step_length,cycle_length16,heart_rate,cadence,activity_type,fractional_cadence,107,135,136,143,stance_time,90,l__is_running__b,l__cadence__steps per min,l__gct__ms,l__fsa__deg,l__total_distance__m,l__stride_count__strides,r__is_running__b,r__cadence__steps per min,r__gct__ms,r__fsa__deg,r__total_distance__m,r__stride_count__strides,l__vgrf_curve_bn_0__,l__vgrf_curve_bn_1__,l__vgrf_curve_bn_2__,l__vgrf_curve_bn_3__,r__vgrf_curve_bn_0__,r__vgrf_curve_bn_1__,r__vgrf_curve_bn_2__,r__vgrf_curve_bn_3__,l__stride_length__m,l__speed__mps,l__vgrf_avg__bw,l__vgrf_active_peak__bw,l__lr__bwps,r__stride_length__m,r__speed__mps,r__vgrf_avg__bw,r__vgrf_active_peak__bw,r__lr__bwps
843,2025-12-19 15:05:23+00:00,542896474,-1465388541,2775.24,181874,3.387,59.0,3380,221,87.5,7.92,1104.0,0.0,160,92,running,0.0,1,60,160,82,226.0,4.0,1,186,229,11,2842,1282,1,184,233,15,2763,1250,1.4063196182250977,2.5871353149414062,1.235521912574768,3.0411620140075684,1.594740629196167,2.490717887878418,0.9897886514663696,2.9800922870635986,2.274,3.518,1.41,2.3,118.0,2.277,3.496,1.41,2.3,108.0
844,2025-12-19 15:05:24+00:00,542896486,-1465389077,2778.54,182094,3.396,59.0,3390,220,87.6,7.91,1107.0,0.0,160,92,running,0.0,1,60,160,82,226.0,4.0,1,182,229,11,2847,1284,1,180,233,14,2765,1251,1.2364243268966675,2.7652835845947266,0.9226129055023193,2.9867308139801025,1.6225457191467285,2.4569005966186523,0.9380340576171875,3.008676767349243,2.318,3.508,1.44,2.34,122.0,2.27,3.401,1.41,2.3,106.0
845,2025-12-19 15:05:25+00:00,542896556,-1465389564,2781.79,182313,3.396,59.200000000000045,3390,219,87.6,7.91,1107.0,0.0,160,92,running,0.0,1,60,160,82,226.0,4.0,1,182,229,11,2849,1285,1,183,232,13,2769,1253,1.2364243268966675,2.7652835845947266,0.9226129055023193,2.9867308139801025,1.4374712705612183,2.505497694015503,1.0722625255584717,3.0595123767852783,2.318,3.508,1.44,2.34,122.0,2.258,3.441,1.42,2.32,100.0
846,2025-12-19 15:05:26+00:00,542896678,-1465390142,2785.43,182532,3.396,59.200000000000045,3390,219,87.6,7.91,1107.0,0.0,160,91,running,0.5,1,60,160,82,226.0,4.0,1,181,233,13,2853,1287,1,178,235,13,2772,1254,1.6702646017074585,2.535358428955078,1.0294103622436523,3.0009922981262207,1.7013012170791626,2.3897109031677246,1.1386070251464844,3.0327515602111816,2.319,3.491,1.42,2.32,104.0,2.235,3.311,1.41,2.3,94.0
847,2025-12-19 15:05:27+00:00,542896848,-1465390603,2789.15,182749,3.396,59.200000000000045,3390,217,87.6,7.91,1107.0,0.0,160,90,running,0.5,1,60,160,82,226.0,4.0,1,181,234,11,2856,1288,1,178,235,13,2776,1256,1.4305065870285034,2.6292457580566406,0.9031117558479309,2.998417377471924,1.7013012170791626,2.3897109031677246,1.1386070251464844,3.0327515602111816,2.318,3.503,1.42,2.32,106.0,2.235,3.311,1.41,2.3,94.0
848,2025-12-19 15:05:28+00:00,542897120,-1465391099,2793.0,182966,3.396,59.200000000000045,3390,217,89.6,8.0,1119.0,0.0,160,90,running,0.5,1,60,160,82,228.0,4.0,1,182,235,13,2863,1291,1,182,235,13,2783,1259,1.6569809913635254,2.4431862831115723,0.9010723233222961,2.969515562057495,1.733704924583435,2.421835422515869,1.1086896657943726,2.995959997177124,2.287,3.468,1.39,2.28,102.0,2.267,3.441,1.4,2.3,104.0
849,2025-12-19 15:05:29+00:00,542897337,-1465391494,2796.54,183182,3.406,59.200000000000045,3405,216,89.6,7.98,1122.0,0.0,159,90,running,0.5,1,62,159,82,228.0,4.0,1,180,232,11,2867,1293,1,182,235,13,2785,1260,1.4818974733352661,2.6223177909851074,0.9909207820892334,2.989694118499756,1.733704924583435,2.421835422515869,1.1086896657943726,2.995959997177124,2.325,3.482,1.41,2.3,106.0,2.267,3.441,1.4,2.3,104.0
850,2025-12-19 15:05:30+00:00,542897636,-1465391949,2800.55,183398,3.415,59.0,3415,216,90.0,7.99,1125.0,172.64,159,90,running,0.5,1,62,159,82,227.0,4.0,1,180,232,11,2870,1294,1,182,234,13,2790,1262,1.4818974733352661,2.6223177909851074,0.9909207820892334,2.989694118499756,1.3577351570129395,2.429502487182617,0.8650916814804077,3.0743136405944824,2.325,3.482,1.41,2.3,106.0,2.286,3.478,1.39,2.28,106.0
851,2025-12-19 15:05:31+00:00,542897805,-1465392207,2803.3,183613,3.415,59.0,3415,215,90.0,7.99,1125.0,0.0,159,90,running,0.5,1,62,159,82,227.0,4.0,1,185,231,12,2874,1296,1,178,231,14,2792,1263,1.5109137296676636,2.616389036178589,1.2314509153366089,2.9638235569000244,1.430319905281067,2.600435972213745,1.0880857706069946,2.997650623321533,2.307,3.556,1.39,2.28,106.0,2.321,3.453,1.41,2.32,108.0
852,2025-12-19 15:05:32+00:00,542898059,-1465392596,2806.49,183827,3.415,59.0,3415,214,90.0,7.99,1125.0,203.64,159,91,running,0.5,1,62,159,82,227.0,4.0,1,180,230,11,2877,1297,1,181,231,13,2797,1265,1.5501751899719238,2.580554723739624,1.1848981380462646,3.008578062057495,1.3689130544662476,2.553823232650757,1.0561760663986206,3.0369863510131836,2.353,3.536,1.43,2.34,106.0,2.296,3.472,1.42,2.32,110.0
853,2025-12-19 15:05:33+00:00,542898271,-1465392858,2809.31,184039,3.415,59.0,3415,212,87.6,7.87,1113.0,203.64,158,91,running,0.5,1,61,158,82,226.0,4.0,1,179,225,9,2881,1299,1,181,231,13,2799,1266,1.5582515001296997,2.491605281829834,0.9533208608627319,3.1357953548431396,1.3689130544662476,2.553823232650757,1.0561760663986206,3.0369863510131836,2.32,3.467,1.46,2.38,110.0,2.296,3.472,1.42,2.32,110.0
854,2025-12-19 15:05:34+00:00,542898598,-1465393130,2812.38,184250,3.415,59.0,3415,211,87.6,7.87,1113.0,0.0,158,91,running,0.5,1,61,158,82,226.0,4.0,1,179,225,9,2884,1300,1,180,233,11,2803,1268,1.5582515001296997,2.491605281829834,0.9533208608627319,3.1357953548431396,1.3106212615966797,2.5262224674224854,0.9062161445617676,3.077869176864624,2.32,3.467,1.46,2.38,110.0,2.308,3.458,1.42,2.32,110.0
855,2025-12-19 15:05:35+00:00,542898896,-1465393314,2815.18,184460,3.406,59.0,3405,210,87.6,7.89,1110.0,203.64,158,90,running,0.5,1,61,158,82,226.0,4.0,1,183,229,9,2886,1301,1,180,234,11,2806,1269,1.448150634765625,2.64845609664917,1.3189090490341187,2.95664381980896,1.3893983364105225,2.3952629566192627,0.8266679048538208,3.1334526538848877,2.305,3.507,1.44,2.34,114.0,2.261,3.394,1.42,2.32,112.0
856,2025-12-19 15:05:36+00:00,542899293,-1465393481,2818.55,184670,3.396,59.200000000000045,3396,210,89.6,8.0,1119.0,0.0,158,90,running,0.5,1,61,158,82,228.0,4.0,1,182,229,11,2891,1303,1,180,228,13,2810,1271,1.4202872514724731,2.6029605865478516,1.050071358680725,3.0146827697753906,1.6467229127883911,2.4813735485076904,1.156557321548462,2.995210886001587,2.326,3.526,1.43,2.32,106.0,2.285,3.424,1.43,2.34,102.0
857,2025-12-19 15:05:37+00:00,542899594,-1465393623,2821.62,184879,3.387,59.200000000000045,3387,209,89.5,8.02,1116.0,0.0,158,90,running,0.5,1,61,158,82,228.0,4.0,1,181,226,11,2895,1305,1,180,228,13,2813,1272,1.425041675567627,2.6426966190338135,1.0012471675872803,2.9948394298553467,1.6467229127883911,2.4813735485076904,1.156557321548462,2.995210886001587,2.339,3.527,1.46,2.38,122.0,2.285,3.424,1.43,2.34,102.0
858,2025-12-19 15:05:38+00:00,542899944,-1465393734,2824.77,185088,3.387,59.200000000000045,3387,209,89.5,8.02,1116.0,0.0,158,90,running,0.5,1,61,158,82,228.0,4.0,1,181,226,11,2898,1306,1,180,234,13,2815,1273,1.425041675567627,2.6426966190338135,1.0012471675872803,2.9948394298553467,1.2877137660980225,2.503319263458252,0.9508278369903564,3.1095640659332275,2.339,3.527,1.46,2.38,122.0,2.283,3.427,1.41,2.3,106.0
859,2025-12-19 15:05:39+00:00,542900250,-1465393806,2827.69,185296,3.378,59.200000000000045,3376,208,89.5,8.04,1113.0,0.0,158,90,running,0.5,1,61,158,82,228.0,4.0,1,180,227,9,2900,1307,1,180,229,13,2819,1275,1.6218384504318237,2.448793649673462,0.979181170463562,3.0418386459350586,1.2524497509002686,2.555427312850952,1.0627834796905518,3.157111167907715,2.374,3.555,1.47,2.38,108.0,2.3,3.453,1.43,2.34,108.0
860,2025-12-19 15:05:40+00:00,542900631,-1465393853,2831.03,185504,3.378,59.0,3376,208,89.5,8.04,1113.0,0.0,158,90,running,0.5,1,61,158,82,228.0,4.0,1,180,227,9,2905,1309,1,177,227,10,2822,1276,1.6218384504318237,2.448793649673462,0.979181170463562,3.0418386459350586,1.4208828210830688,2.518177032470703,1.0419230461120605,3.0924670696258545,2.374,3.555,1.47,2.38,108.0,2.311,3.413,1.47,2.4,94.0
861,2025-12-19 15:05:41+00:00,542900969,-1465393896,2834.09,185711,3.368,59.0,3366,207,89.1,8.03,1110.0,0.0,158,90,running,0.5,1,61,158,82,229.0,4.0,1,183,226,10,2907,1310,1,179,233,15,2826,1278,1.2200982570648193,2.7081971168518066,1.173112392425537,3.0234296321868896,1.5292153358459473,2.530240774154663,1.1224104166030884,2.9827849864959717,2.33,3.546,1.43,2.34,122.0,2.312,3.451,1.41,2.3,98.0
862,2025-12-19 15:05:42+00:00,542901344,-1465393813,2837.58,185918,3.368,59.0,3366,207,89.1,8.03,1110.0,0.0,158,90,running,0.5,1,61,158,82,229.0,4.0,1,181,225,9,2912,1312,1,181,232,11,2831,1280,1.5376431941986084,2.4628119468688965,0.9893762469291687,3.071664571762085,1.1786020994186401,2.5194060802459717,1.0406970977783203,3.165095090866089,2.33,3.52,1.45,2.36,118.0,2.287,3.459,1.41,2.3,100.0
863,2025-12-19 15:05:43+00:00,542901693,-1465393737,2840.68,186124,3.359,59.0,3357,206,89.1,8.04,1107.0,0.0,158,90,running,0.5,1,61,158,82,229.0,4.0,1,182,227,11,2914,1313,1,180,232,12,2833,1281,1.3857256174087524,2.772425651550293,1.3155144453048706,2.930821657180786,1.4229472875595093,2.452641725540161,1.1173675060272217,3.0955677032470703,2.363,3.582,1.45,2.36,130.0,2.286,3.432,1.42,2.32,98.0
864,2025-12-19 15:05:44+00:00,542902095,-1465393593,2844.34,186330,3.359,59.0,3357,206,89.1,8.04,1107.0,0.0,158,90,running,0.5,1,61,158,82,229.0,4.0,1,179,230,11,2919,1315,1,180,232,12,2835,1282,1.547904133796692,2.4693901538848877,1.0197407007217407,3.031747341156006,1.4229472875595093,2.452641725540161,1.1173675060272217,3.0955677032470703,2.329,3.469,1.44,2.34,108.0,2.286,3.432,1.42,2.32,98.0
865,2025-12-19 15:05:45+00:00,542902413,-1465393430,2847.71,186536,3.359,59.0,3357,206,89.1,8.04,1107.0,0.0,158,90,running,0.5,1,61,158,82,229.0,4.0,1,177,220,8,2921,1316,1,175,228,11,2840,1284,1.2975293397903442,2.7488343715667725,0.7541869282722473,2.9008400440216064,1.4087934494018555,2.490307569503784,1.054162859916687,3.0782999992370605,2.381,3.514,1.5,2.44,154.0,2.363,3.451,1.47,2.38,110.0
866,2025-12-19 15:05:46+00:00,542902797,-1465393170,2851.32,186741,3.35,59.0,3348,205,89.0,8.06,1104.0,0.0,158,90,running,0.5,1,61,158,82,229.0,4.0,1,178,225,8,2926,1318,1,178,228,9,2842,1285,1.4657257795333862,2.5287725925445557,0.9465881586074829,3.0336713790893555,1.4230502843856812,2.491039514541626,1.0146877765655518,3.083256483078003,2.299,3.417,1.48,2.4,116.0,2.327,3.461,1.46,2.38,120.0
867,2025-12-19 15:05:47+00:00,542903079,-1465393020,2854.7,186947,3.359,59.0,3348,206,89.1,8.04,1107.0,0.0,158,90,running,0.5,1,61,158,82,229.0,4.0,1,185,226,8,2928,1319,1,182,229,13,2847,1287,1.4837424755096436,2.4589033126831055,1.0684239864349365,3.114469051361084,1.4465570449829102,2.52547550201416,1.1409960985183716,3.0328760147094727,2.349,3.62,1.46,2.38,118.0,2.315,3.515,1.43,2.34,108.0
868,2025-12-19 15:05:48+00:00,542903428,-1465392784,2857.95,187153,3.359,59.0,3348,206,89.1,8.04,1107.0,0.0,158,90,running,0.5,1,61,158,82,229.0,4.0,1,183,226,9,2933,1321,1,179,229,13,2849,1288,1.508460521697998,2.449801206588745,0.9068765640258789,3.046873092651367,1.1996558904647827,2.582775115966797,1.105776071548462,3.167567491531372,2.29,3.484,1.45,2.36,110.0,2.271,3.396,1.44,2.34,114.0
869,2025-12-19 15:05:49+00:00,542903681,-1465392640,2860.62,187359,3.359,59.0,3348,206,89.1,8.04,1107.0,0.0,158,90,running,0.5,1,61,158,82,229.0,4.0,1,183,226,9,2935,1322,1,181,231,14,2854,1290,1.508460521697998,2.449801206588745,0.9068765640258789,3.046873092651367,1.3390146493911743,2.5131912231445312,0.99642014503479,3.0661303997039795,2.29,3.484,1.45,2.36,110.0,2.256,3.398,1.42,2.32,110.0
870,2025-12-19 15:05:50+00:00,542904096,-1465392443,2864.03,187565,3.35,59.0,3338,206,89.0,8.06,1104.0,73.27,158,90,running,0.5,1,61,158,82,229.0,4.0,1,179,228,10,2940,1324,1,181,231,14,2856,1291,1.6111119985580444,2.4074103832244873,0.8951342701911926,3.1124966144561768,1.3390146493911743,2.5131912231445312,0.99642014503479,3.0661303997039795,2.328,3.467,1.46,2.38,122.0,2.256,3.398,1.42,2.32,110.0
871,2025-12-19 15:05:51+00:00,542904449,-1465392301,2867.44,187771,3.34,59.200000000000045,3329,206,89.0,8.08,1101.0,0.0,158,90,running,0.5,1,61,158,82,229.0,4.0,1,177,233,10,2942,1325,1,180,237,13,2861,1293,1.3557723760604858,2.468559980392456,0.8958457708358765,3.20405912399292,1.4036433696746826,2.491595983505249,1.0235549211502075,3.0757880210876465,2.285,3.373,1.44,2.34,128.0,2.261,3.4,1.41,2.3,102.0
872,2025-12-19 15:05:52+00:00,542904837,-1465392069,2871.45,187977,3.34,59.200000000000045,3329,206,89.0,8.08,1101.0,252.64,158,90,running,0.5,1,61,158,82,229.0,4.0,1,178,235,9,2946,1327,1,180,237,13,2863,1294,1.3855195045471191,2.4970006942749023,1.0045748949050903,3.1204826831817627,1.4036433696746826,2.491595983505249,1.0235549211502075,3.0757880210876465,2.209,3.279,1.41,2.3,110.0,2.261,3.4,1.41,2.3,102.0
873,2025-12-19 15:05:53+00:00,542905088,-1465391959,2874.7,188183,3.34,59.200000000000045,3329,206,89.0,8.08,1101.0,0.0,158,90,running,0.5,1,61,158,82,229.0,4.0,1,178,235,9,2949,1328,1,179,230,10,2867,1296,1.3855195045471191,2.4970006942749023,1.0045748949050903,3.1204826831817627,1.385354995727539,2.4221689701080322,0.9951240420341492,3.163764476776123,2.209,3.279,1.41,2.3,110.0,2.212,3.308,1.44,2.34,108.0
874,2025-12-19 15:05:54+00:00,542905416,-1465391745,2877.64,188390,3.35,59.200000000000045,3338,207,89.0,8.06,1104.0,252.64,158,90,running,0.5,1,61,158,82,229.0,4.0,1,181,230,8,2951,1329,1,183,230,9,2870,1297,1.3615407943725586,2.4391324520111084,0.8929146528244019,3.0716164112091064,1.3076313734054565,2.4781577587127686,0.8026264905929565,3.0954396724700928,2.23,3.37,1.41,2.32,116.0,2.298,3.508,1.42,2.32,108.0
875,2025-12-19 15:05:55+00:00,542905703,-1465391615,2880.45,188597,3.35,59.200000000000045,3366,207,89.0,8.06,1104.0,0.0,158,90,running,0.5,1,61,158,82,229.0,4.0,1,182,227,3,2955,1331,1,182,229,9,2872,1298,1.2824313640594482,2.497213840484619,0.6450252532958984,3.0589380264282227,1.2933834791183472,2.449522018432617,0.7548248767852783,3.087130069732666,2.309,3.495,1.46,2.38,164.0,2.264,3.437,1.43,2.32,118.0
876,2025-12-19 15:05:56+00:00,542906060,-1465391396,2883.84,188803,3.34,59.200000000000045,3356,206,89.0,8.08,1101.0,252.64,157,90,running,0.5,1,80,157,82,229.0,4.0,1,182,227,3,2960,1333,1,182,228,12,2876,1300,1.2824313640594482,2.497213840484619,0.6450252532958984,3.0589380264282227,1.2775112390518188,2.557415723800659,0.9620612859725952,3.020024538040161,2.309,3.495,1.46,2.38,164.0,2.287,3.466,1.43,2.34,108.0
877,2025-12-19 15:05:57+00:00,542906344,-1465391231,2886.72,189008,3.331,59.200000000000045,3347,205,88.6,8.07,1098.0,252.64,158,90,running,0.5,1,80,158,82,230.0,4.0,1,181,227,7,2962,1334,1,182,231,12,2879,1301,1.4795869588851929,2.4504003524780273,0.8113956451416016,3.0557782649993896,1.5042623281478882,2.373027801513672,0.8987185955047607,3.056591510772705,2.298,3.466,1.45,2.36,122.0,2.295,3.491,1.43,2.34,116.0
878,2025-12-19 15:05:58+00:00,542906691,-1465390989,2890.11,189213,3.331,59.200000000000045,3347,205,88.6,8.07,1098.0,0.0,158,91,running,0.5,1,80,158,82,230.0,4.0,1,181,226,8,2965,1335,1,181,228,10,2883,1303,1.3620140552520752,2.502009391784668,1.0060420036315918,3.101294755935669,1.262830376625061,2.493959903717041,1.0685442686080933,3.188204050064087,2.33,3.513,1.44,2.36,120.0,2.219,3.35,1.45,2.36,100.0
879,2025-12-19 15:05:59+00:00,542906982,-1465390794,2893.07,189417,3.322,59.200000000000045,3338,204,86.5,7.99,1083.0,229.64,157,91,running,0.5,1,80,157,82,228.0,4.0,1,179,225,5,2969,1337,1,181,228,10,2888,1305,1.5481139421463013,2.3891327381134033,0.7243946194648743,3.0545454025268555,1.262830376625061,2.493959903717041,1.0685442686080933,3.188204050064087,2.239,3.335,1.47,2.4,142.0,2.219,3.35,1.45,2.36,100.0
880,2025-12-19 15:06:00+00:00,542907277,-1465390595,2896.0,189621,3.322,59.200000000000045,3338,204,86.5,7.99,1083.0,257.64,158,91,running,0.5,1,81,158,82,228.0,4.0,1,179,225,8,2974,1339,1,184,227,12,2890,1306,1.4723371267318726,2.4326670169830322,1.0159672498703003,3.0985405445098877,1.4295283555984497,2.556298017501831,1.2310529947280884,3.0315394401550293,2.278,3.393,1.48,2.4,110.0,2.243,3.437,1.42,2.32,112.0
881,2025-12-19 15:06:01+00:00,542907671,-1465390413,2899.52,189826,3.312,59.200000000000045,3328,205,86.5,8.01,1080.0,648.66,158,91,running,0.5,1,81,158,82,228.0,4.0,1,183,229,11,2976,1340,1,181,229,12,2892,1307,1.2709134817123413,2.689293384552002,1.2454218864440918,3.073133945465088,1.4325141906738281,2.5474250316619873,1.2893493175506592,3.0625486373901367,2.255,3.438,1.42,2.32,122.0,2.262,3.414,1.44,2.34,110.0
882,2025-12-19 15:06:02+00:00,542908075,-1465390163,2903.91,190032,3.312,59.200000000000045,3328,206,86.5,8.01,1080.0,257.64,157,90,running,0.5,1,80,157,82,228.0,4.0,1,183,229,11,2978,1341,1,181,230,11,2897,1309,1.2709134817123413,2.689293384552002,1.2454218864440918,3.073133945465088,1.2690777778625488,2.480475664138794,1.103477954864502,3.2477896213531494,2.255,3.438,1.42,2.32,122.0,2.277,3.444,1.43,2.34,110.0
883,2025-12-19 15:06:03+00:00,542908441,-1465389952,2907.68,190241,3.312,59.200000000000045,3300,209,88.5,8.1,1091.0,652.36,158,90,running,0.5,1,81,158,82,230.0,4.0,1,179,229,8,2983,1343,1,181,230,11,2899,1310,1.4154045581817627,2.4302845001220703,0.9845080375671387,3.138223648071289,1.2690777778625488,2.480475664138794,1.103477954864502,3.2477896213531494,2.258,3.363,1.45,2.36,112.0,2.277,3.444,1.43,2.34,110.0
884,2025-12-19 15:06:04+00:00,542908761,-1465389752,2911.26,190452,3.322,59.200000000000045,3310,211,88.6,8.09,1095.0,257.64,157,90,running,0.5,1,82,157,82,230.0,4.0,1,179,229,8,2985,1344,1,182,237,12,2904,1312,1.4154045581817627,2.4302845001220703,0.9845080375671387,3.138223648071289,1.2438713312149048,2.479872941970825,0.9919795393943787,3.1798315048217773,2.258,3.363,1.45,2.36,112.0,2.224,3.376,1.4,2.28,98.0
885,2025-12-19 15:06:05+00:00,542909055,-1465389604,2914.11,190665,3.322,59.200000000000045,3310,213,88.6,8.09,1095.0,257.64,157,90,running,0.5,1,82,157,82,230.0,4.0,1,183,226,8,2989,1346,1,186,229,13,2906,1313,1.2557353973388672,2.651101589202881,1.1842573881149292,3.081059217453003,1.2663204669952393,2.468700647354126,0.8653565645217896,3.1336233615875244,2.127,3.238,1.44,2.34,118.0,2.257,3.499,1.41,2.3,120.0
886,2025-12-19 15:06:06+00:00,542909406,-1465389357,2917.47,190880,3.331,59.200000000000045,3319,215,88.6,8.07,1098.0,0.0,157,91,running,0.5,1,82,157,82,230.0,4.0,1,183,226,8,2992,1347,1,181,231,11,2910,1315,1.2557353973388672,2.651101589202881,1.1842573881149292,3.081059217453003,1.3749802112579346,2.4606406688690186,0.8927524089813232,3.1394801139831543,2.127,3.238,1.44,2.34,118.0,2.257,3.408,1.43,2.34,110.0
887,2025-12-19 15:06:07+00:00,542909783,-1465389190,2921.33,191093,3.322,59.200000000000045,3310,213,86.5,7.99,1083.0,257.64,158,92,running,0.0,1,84,158,82,228.0,4.0,1,182,229,10,2996,1349,1,180,233,13,2913,1316,1.5761513710021973,2.389127016067505,1.0344454050064087,3.0848617553710938,1.3347042798995972,2.4610512256622314,0.9298230409622192,3.073319911956787,2.261,3.428,1.41,2.3,96.0,2.263,3.403,1.4,2.3,100.0
888,2025-12-19 15:06:08+00:00,542910112,-1465389018,2924.91,191305,3.322,59.200000000000045,3310,212,86.5,7.99,1083.0,0.0,157,92,running,0.0,1,82,157,82,228.0,4.0,1,182,229,10,2998,1350,1,180,233,13,2917,1318,1.5761513710021973,2.389127016067505,1.0344454050064087,3.0848617553710938,1.3347042798995972,2.4610512256622314,0.9298230409622192,3.073319911956787,2.261,3.428,1.41,2.3,96.0,2.263,3.403,1.4,2.3,100.0
889,2025-12-19 15:06:09+00:00,542910446,-1465388781,2928.29,191517,3.331,59.200000000000045,3319,212,86.6,7.97,1086.0,643.76,157,92,running,0.0,1,82,157,82,228.0,4.0,1,178,225,12,3003,1352,1,179,227,13,2919,1319,1.564454436302185,2.677849292755127,1.1760714054107666,2.9998936653137207,1.226568341255188,2.584686517715454,1.1791861057281494,3.1722750663757324,2.376,3.52,1.46,2.38,116.0,2.326,3.479,1.43,2.34,110.0
890,2025-12-19 15:06:10+00:00,542910762,-1465388569,2931.19,191727,3.331,59.200000000000045,3319,210,86.6,7.97,1086.0,0.0,158,92,running,0.0,1,84,158,82,228.0,4.0,1,178,225,12,3005,1353,1,181,231,12,2924,1321,1.564454436302185,2.677849292755127,1.1760714054107666,2.9998936653137207,1.2939141988754272,2.527229070663452,0.9737129211425781,3.1565256118774414,2.376,3.52,1.46,2.38,116.0,2.267,3.416,1.42,2.32,110.0
891,2025-12-19 15:06:11+00:00,542911083,-1465388331,2934.22,191936,3.331,59.39999999999998,3323,209,86.6,7.97,1086.0,0.0,158,92,running,0.0,1,84,158,82,228.0,4.0,1,177,227,9,3010,1355,1,186,232,13,2926,1322,1.452926516532898,2.5955142974853516,0.9089715480804443,3.0448837280273438,1.4193373918533325,2.465320587158203,0.9104793071746826,3.0522408485412598,2.339,3.458,1.45,2.36,126.0,2.276,3.521,1.4,2.28,112.0
892,2025-12-19 15:06:12+00:00,542911481,-1465388065,2937.93,192144,3.331,59.39999999999998,3323,208,86.6,7.97,1086.0,257.64,158,92,running,0.0,1,84,158,82,228.0,4.0,1,181,226,10,3017,1358,1,183,230,12,2933,1325,1.5105808973312378,2.497788190841675,0.9109907150268555,3.129817485809326,1.2948822975158691,2.518301486968994,0.9837316870689392,3.0745151042938232,2.344,3.529,1.45,2.36,126.0,2.269,3.457,1.43,2.34,112.0
893,2025-12-19 15:06:13+00:00,542911863,-1465387782,2941.6,192351,3.331,59.39999999999998,3323,207,86.6,7.97,1086.0,257.64,158,92,running,0.0,1,84,158,82,228.0,4.0,1,184,228,12,3019,1359,1,182,235,13,2938,1327,1.5215011835098267,2.5033180713653564,0.9271807074546814,3.0361952781677246,1.2515538930892944,2.5465657711029053,1.0150750875473022,3.1361987590789795,2.323,3.561,1.42,2.32,114.0,2.265,3.444,1.4,2.3,108.0
894,2025-12-19 15:06:14+00:00,542912201,-1465387379,2945.84,192557,3.331,59.39999999999998,3323,206,86.6,7.97,1086.0,0.0,157,92,running,0.0,1,86,157,82,228.0,4.0,1,182,228,10,3022,1360,1,182,236,14,2940,1328,1.5812383890151978,2.4549560546875,1.1451990604400635,3.104496479034424,1.5254486799240112,2.5243124961853027,1.001739501953125,2.9583685398101807,2.274,3.454,1.43,2.34,102.0,2.277,3.457,1.39,2.28,98.0
895,2025-12-19 15:06:15+00:00,542912532,-1465387003,2949.83,192763,3.331,59.200000000000045,3365,206,86.6,7.97,1086.0,257.64,158,92,running,0.0,1,84,158,82,228.0,4.0,1,182,232,10,3026,1362,1,181,239,13,2944,1330,1.5429284572601318,2.3815231323242188,0.8381465673446655,3.101952075958252,1.676214575767517,2.372360944747925,0.8389548659324646,2.9047133922576904,2.284,3.463,1.42,2.32,106.0,2.227,3.355,1.38,2.26,92.0
896,2025-12-19 15:06:16+00:00,542912818,-1465386700,2953.51,192970,3.35,59.200000000000045,3384,207,87.0,7.96,1092.0,267.64,158,92,running,0.0,1,84,158,82,227.0,4.0,1,182,235,10,3031,1364,1,181,239,12,2947,1331,1.5874042510986328,2.3750691413879395,0.8941348791122437,3.076430559158325,1.4984757900238037,2.328061580657959,0.9677926301956177,3.13409423828125,2.254,3.412,1.4,2.3,114.0,2.188,3.297,1.38,2.26,94.0
897,2025-12-19 15:06:17+00:00,542913043,-1465386197,2957.15,193178,3.359,59.200000000000045,3393,208,87.1,7.95,1095.0,0.0,158,91,running,0.5,1,84,158,82,227.0,4.0,1,182,237,12,3033,1365,1,177,232,11,2951,1333,1.5434157848358154,2.4996368885040283,0.9008427858352661,3.067078113555908,1.390212893486023,2.4776341915130615,1.1799697875976562,3.1352474689483643,2.238,3.387,1.39,2.28,108.0,2.232,3.302,1.43,2.32,92.0
898,2025-12-19 15:06:18+00:00,542913229,-1465385782,2960.9,193385,3.359,59.200000000000045,3393,207,87.1,7.95,1095.0,0.0,158,91,running,0.5,1,84,158,82,227.0,4.0,1,180,232,10,3035,1366,1,182,228,9,2953,1334,1.494356393814087,2.6458113193511963,1.1063851118087769,3.034431219100952,1.4331430196762085,2.4119741916656494,1.0330759286880493,3.158493757247925,2.244,3.371,1.41,2.3,104.0,2.239,3.399,1.45,2.36,102.0
899,2025-12-19 15:06:19+00:00,542913396,-1465385227,2964.9,193593,3.368,59.39999999999998,3404,208,87.1,7.93,1098.0,0.0,158,91,running,0.5,1,84,158,82,227.0,4.0,1,182,232,11,3040,1368,1,182,228,9,2956,1335,1.4224185943603516,2.3568577766418457,0.700361967086792,3.119004011154175,1.4331430196762085,2.4119741916656494,1.0330759286880493,3.158493757247925,2.26,3.433,1.42,2.32,120.0,2.239,3.399,1.45,2.36,102.0
900,2025-12-19 15:06:20+00:00,542913490,-1465384868,2967.93,193801,3.378,59.200000000000045,3414,208,87.1,7.91,1101.0,0.0,158,91,running,0.5,1,84,158,82,227.0,4.0,1,183,235,12,3044,1370,1,184,233,13,2960,1337,1.590605616569519,2.5525636672973633,1.0106511116027832,3.0348548889160156,1.35023033618927,2.463611602783203,0.7724626064300537,3.012986898422241,2.253,3.429,1.38,2.26,108.0,2.271,3.487,1.39,2.28,118.0
